avg_salary_usd,experience_required_years,task_repetition_level,creativity_requirement,physical_labor_level,analytical_complexity,social_interaction_level,ai_tool_maturity_score,percent_tasks_automatable,job_growth_rate,skill_complexity_score,regulation_strictness_level,ethical_risk_level,communication_requirement,domain_specific_knowledge_level,team_collaboration_level,ai_dependency_current,ai_dependency_future,training_hours_needed,job_demand_index,automation_risk,industry_Construction,industry_Education,industry_Energy,industry_Finance,industry_Healthcare,industry_Legal,industry_Manufacturing,industry_Marketing,industry_Retail,industry_Tech,education_level_Bachelor,education_level_High School,education_level_Master,education_level_PhD,ai_tool_availability_AutoGPT,ai_tool_availability_ChatGPT,ai_tool_availability_Claude,ai_tool_availability_Copilot,ai_tool_availability_Gemini,ai_tool_availability_Midjourney
157043,7,0.8865306707051678,0.5955026005728078,0.001243438866102,0.4833506633888832,0.1586551699630939,0.3588258141455348,0.0063778252676164,0.0937619696193198,0.603870954621713,0.4315280662334853,0.0080904430489709,0.2839308876707622,0.2614910035632953,0.1713714168079014,0.0516381245412627,0.6390021797233996,479,0.4188456615574807,0.8446998729007388,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
86116,14,0.5622825027675228,0.7247094874643776,0.7656132840221652,0.3592637747255975,0.5318571093571643,0.2684506970883759,0.4321232421697731,-0.0233044734519848,0.2565227797241849,0.0683504997835354,0.9345354705248288,0.6050186841105047,0.907549560175276,0.8442098052332594,0.7553761414095359,0.3898412806910233,324,0.1202158942422169,0.1083273773145935,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
174233,4,0.2520986595622999,0.4453196182237519,0.7397949926578588,0.3255179816312652,0.2815190924664172,0.6932225814302936,0.700339728550099,0.0318674455136289,0.3652234653242556,0.7339732691696568,0.7460492211241815,0.7955964643657869,0.4760735707151227,0.8051973996312666,0.8263231892138972,0.6001645200369254,246,0.2150879540980595,0.0296414021425109,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
62152,4,0.954889710009258,0.0603658435150573,0.0097309601555229,0.2675636230815074,0.0962441241575715,0.5891453207258446,0.1172942347694923,0.1255939484323761,0.8897212595373505,0.0991174034604115,0.4127304797661895,0.931060349488902,0.5538424646417544,0.7288476438317051,0.3890228658289885,0.6443323463715509,247,0.6086927913367812,0.8090407759845862,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
136379,0,0.4833543030588989,0.7975993494897885,0.3696042976137645,0.5445478537124773,0.4669582985454108,0.3056919456920964,0.4065496165717422,-0.0829377406912847,0.5003620393750534,0.764267388227639,0.5773350192838075,0.6977268798480183,0.1107654907734855,0.0487507688510681,0.8850930578915657,0.4822753874113157,103,0.6945647026910096,0.2671325786713557,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
50836,13,0.3316902516733856,0.0349988412639856,0.6067476903255307,0.8049786047345435,0.5901085520935618,0.1322124565182763,0.1917252239526381,0.1263821673393048,0.6002518206615681,0.1908580878822626,0.933016774192637,0.4186370531345387,0.3945739817190132,0.0719058705065307,0.415556598359321,0.8653808060220552,189,0.0960216646341611,0.3643437057388839,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
171835,8,0.1814976282708411,0.7006578288878541,0.4527506518580358,0.3107566082035577,0.0469064103811505,0.3173756377332067,0.3381429871488177,0.0821944848223118,0.1892768294106016,0.2473672516788468,0.582560318655875,0.6910778707795567,0.8870360331539447,0.6364252822263627,0.9515480287168162,0.8127227196287281,359,0.8083409770721461,0.0869820299045999,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
99444,5,0.244452210256662,0.0229215731496369,0.7779861187205073,0.1900940896880815,0.4020927494109968,0.3812313116838498,0.026669204019823,0.0924612072348668,0.1315060698159459,0.9178897556049724,0.2285685236498371,0.0691753403700841,0.9001510010894519,0.7489682772311411,0.983208842759828,0.5244108324746783,248,0.8243473859149233,0.0966189844244672,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
123109,8,0.8328490415914426,0.8623052365766706,0.425458332634434,0.4754838061832868,0.2576619198366853,0.3806534431210701,0.1267323822648993,-0.0838204742415585,0.4131802580480479,0.4715676644814424,0.5728739026185466,0.6000828057855054,0.7301526896388777,0.0267159408654739,0.8176264013600071,0.9583538288760688,443,0.7230819142770252,0.6145433569160066,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
173029,2,0.6144100093171658,0.1576360358329805,0.153862969453837,0.0690344167976665,0.0306505907072324,0.3572595337625904,0.4547568501392605,-0.0530608327737557,0.8553854991329243,0.1252425262048021,0.8714472937396257,0.8946248688086695,0.5456376742469667,0.2905002197484679,0.2562328393966494,0.9532155024874462,212,0.6835885344460908,0.5522296493464929,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
165451,4,0.913245619488316,0.5142714954425511,0.9764156242738286,0.7012790061297068,0.1256625496115058,0.0487225062231369,0.8981899210357803,0.131315449833102,0.2409236609475401,0.9050815495195867,0.9874499784439112,0.6369465151221421,0.930822240656868,0.1362831891140012,0.3663246037045654,0.9660631857828892,223,0.2318685860239353,0.2924017764142523,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
112018,1,0.2319684521577858,0.5971507044831473,0.2420399927760466,0.5183582663019336,0.1390341588183775,0.464033107901517,0.4905816216008606,-0.0689871378817166,0.6216924551932246,0.452397019221149,0.5840832689146458,0.0075402719116877,0.8718409986404059,0.2312789842475103,0.5326550580660641,0.2205067594519466,275,0.9196219624135762,0.4527375562847748,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
153076,9,0.1211385738489014,0.4575454073734121,0.7176923105413323,0.4963748079728541,0.1828742481179711,0.836208097245307,0.4530774687078841,0.0577957138945839,0.8720962176262801,0.1305513286454601,0.1556451748059626,0.6945191246504664,0.8463512037736419,0.5183770032056968,0.3286805009197555,0.1033742277206559,116,0.2685735551690181,0.3881977643430251,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
161949,4,0.00608753097559,0.3407634893488872,0.1431563116640719,0.3004453795500225,0.8033775714379212,0.1803662918585185,0.7875693929714891,0.0956731374231344,0.934410423906408,0.3908229715323095,0.7717524411548266,0.7264441309409619,0.8818072544965739,0.1092447022377948,0.8189297968236388,0.6190958112635192,348,0.1825046393174582,0.6950529164212854,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
113788,14,0.5078620376159938,0.4678142961809717,0.3290126137839326,0.9046734375317368,0.4394918664781392,0.1456573434274527,0.2678300769359557,-0.0421794938738551,0.993790267243688,0.5893292530566302,0.9969113439068896,0.5412291529616114,0.4532383871580381,0.229834131159538,0.9275481604150868,0.727568360071299,383,0.638534036703949,0.8620890248135873,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
126870,12,0.998306930381988,0.3114157538811587,0.4420276084304237,0.0904862918495527,0.1470859922703868,0.4718510552448112,0.095068749224856,0.0746975528211943,0.762957160012626,0.36234202921337,0.4736359447417135,0.8160882291456032,0.5254899498130787,0.5649083948598372,0.985787711925232,0.3069971090899827,280,0.364104294945478,0.7651024194460166,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
113308,12,0.694965268818639,0.4381223470808632,0.1922320045270639,0.8698240088870314,0.1002969669278892,0.3706030121500114,0.2095726203366791,-0.0836058716761897,0.0750101177804376,0.9243265581611346,0.3837327670297389,0.2022912661740009,0.4240126012564691,0.5081090741088234,0.3362978126260445,0.537678492520005,325,0.9330280846619458,0.0044076496682005,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
87913,12,0.308394591965146,0.3589129909980306,0.4499595763686095,0.3767052024159226,0.297940458729039,0.5612806407135509,0.7913008369492824,0.0246921007606606,0.8714619933027932,0.2696838237127517,0.552500645914976,0.4089788625652134,0.7400670198370455,0.857591015118983,0.2702440704727715,0.6478620949437067,44,0.4602496084583505,0.0995534611211925,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
32637,14,0.8768585830261717,0.5662048235071453,0.15716282299175,0.8806235159750223,0.7980155187044523,0.9470743096629892,0.6770479250936182,-0.0163917205625771,0.8856368752035847,0.1758254155487709,0.1647661798468292,0.807586019163874,0.5919271309374522,0.1505797233089145,0.1610678813745771,0.4633636947856584,44,0.1637185430511538,0.4293767800534124,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
72025,13,0.7817222659879597,0.2379241622449834,0.5590065389858901,0.7287614583323836,0.3644598479396435,0.7608862503328047,0.0915331822540358,0.0614355043396738,0.5572828392017257,0.2209511716375544,0.9712833845035886,0.6036898033430931,0.0696978249192432,0.3698847356890674,0.0474625309685324,0.5413413609570784,10,0.9575286473948508,0.8517988558811007,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
129508,7,0.0154151660765392,0.9886565549140124,0.663713252520194,0.1041707266620383,0.159897360293938,0.6870581531812978,0.6670931602834497,0.1222512115177739,0.0674316608857558,0.0837499465994972,0.8383346857415752,0.9943652479477132,0.1366002144357478,0.9243597067711216,0.17701478161166,0.0751942840091758,56,0.5154339136926651,0.236974188074045,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
112464,10,0.8168604805410224,0.5008699533821656,0.0624342840280107,0.8315362865093536,0.4041161815461599,0.4159369443936787,0.9315514848843752,-0.0686272704691696,0.4766653112658288,0.4522961341588308,0.1129907108737717,0.0692643329637904,0.1923244443698177,0.7957982550070254,0.2845082858096663,0.9941007641103268,456,0.5185589248179294,0.8789520865485086,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
58742,1,0.300526757238496,0.1941620774145096,0.8711321210821681,0.6821768336995051,0.5553115572870575,0.2873598363816348,0.0449549560013561,0.0125769131180569,0.2107000358781177,0.8783339279746922,0.9450814973291476,0.2443111287397669,0.6705538364033372,0.597357331275994,0.3910624457591415,0.378675828338003,118,0.3858026888443616,0.1100136585411316,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
41831,7,0.1496734645836011,0.4770667495672724,0.1851408850420355,0.0323019129153484,0.0295841836380138,0.5402641032958808,0.6164180959178356,0.0057984516258782,0.4421070675288995,0.3053396054787265,0.9428194575381597,0.1991253524885009,0.1098051089008748,0.7689925302422358,0.1097108595757635,0.2052324986469643,120,0.8359937750282052,0.0726071238484742,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
143768,3,0.2263308397370745,0.8664151295248242,0.2253624253203238,0.1337026821096699,0.6276418014401731,0.8854435276612823,0.379164569782912,-0.0190511904015196,0.7241264776505518,0.2583376184944927,0.3163547497584157,0.976392224739126,0.5408197426451639,0.4483807813051476,0.8202347666256312,0.4800152757906339,254,0.2876436206860091,0.9134196971455978,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
115092,9,0.468579804375139,0.0218067931243955,0.661349840083063,0.6356280558356951,0.3951007530147893,0.8767425105113715,0.5010314590135054,0.0200416913751748,0.6675506465571388,0.8373846642474666,0.6191420630983665,0.8692626560457649,0.840834976793269,0.9106871766880664,0.6190381653086401,0.3174632165835583,283,0.0137097078902859,0.1619769259966914,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
120879,9,0.424867927068011,0.6795541191072888,0.468751060434414,0.6626005028802849,0.0097258751311943,0.4455149487492171,0.5281788159786877,0.1201821194622416,0.7799918396033633,0.3059948554309309,0.1107542853560429,0.1331235441636,0.9475145233587436,0.5996564391433636,0.5626344822636238,0.3915238463357854,35,0.4972779269100856,0.4637755816321157,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
118370,14,0.2888872993742267,0.547967796793928,0.4993955991710657,0.746651432837595,0.6738893989463809,0.2462203532365365,0.7710460974673539,0.1434154834414623,0.4765227406345088,0.476891979555022,0.0841914004024175,0.3538039060213626,0.4282321575663366,0.6956357619802491,0.545275606601166,0.5628674443027053,325,0.9258869116422722,0.3259570441764917,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
156537,0,0.1722183222070327,0.1695579943701355,0.1281549845631326,0.7202454007749819,0.7123876355626482,0.2253444502508756,0.5570125197729389,-0.0992892781540374,0.5107920833222307,0.0312380969680269,0.5017945609470471,0.0525972046168859,0.5334295753706203,0.6519860811843694,0.2899588107159992,0.278433969343093,155,0.2732666865443749,0.1476364346648665,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
134824,12,0.7622307896421693,0.8174764393049206,0.8057358218764082,0.6595199546699549,0.6288397885586828,0.0339884167593754,0.5930856281251098,0.0847578857782815,0.9356892379103346,0.2870717485538749,0.0496780690250668,0.6325673186833101,0.8315280331833996,0.672764532999532,0.9375429101836348,0.6664806470335242,328,0.2663054366934511,0.6321110149600365,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
118741,4,0.9901097837349172,0.3688846223740056,0.61705424610421,0.7662389017464225,0.3419302175984222,0.8426642462959465,0.3329118437718095,0.0537703000782552,0.6311836837648439,0.1305599700598246,0.8748916099766108,0.3311947117822514,0.9357417887961336,0.6410630408832502,0.2317342846184447,0.4317334841803374,50,0.7380998794440522,0.9636727141315076,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
48830,12,0.7777915804196904,0.2938020288155074,0.135382043309456,0.5750857058923728,0.5296048540659611,0.2648380338332879,0.1259452977842754,0.1486280367965863,0.7475406306310934,0.1058461119725039,0.9280953808775784,0.2575642669883435,0.3898614239579294,0.0737643952182545,0.6686775364318082,0.0841455921813877,219,0.7755333340641825,0.6581094468542239,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
85044,0,0.2959369676715412,0.828125191856901,0.373999367025596,0.2607913855244549,0.3871577061334353,0.3589991410061667,0.6827323334218323,-0.0775171510278326,0.6645172365318696,0.4314173993196186,0.0673064114233059,0.5231171981909752,0.3530605183735791,0.6038491695704662,0.2531073383679838,0.8869197956243794,52,0.4355565376851474,0.3536986827773304,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
103948,6,0.2448089614121333,0.6385250461916646,0.8104099327350301,0.9123766137307182,0.7006217301596944,0.8092161409340645,0.0004821404784516,0.1028365753944257,0.6404854135698085,0.2773323899120529,0.0472847226704195,0.7955515739484162,0.4508446421962961,0.7833994263517905,0.989619677991614,0.4773865033576757,475,0.8336432711230359,0.7117969558099174,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
99202,7,0.2176658760659382,0.8982590836748244,0.5683550459866207,0.0182140309319779,0.5835801862336887,0.1200240517729104,0.3287171694903692,0.1334820448638247,0.9135421494348166,0.1664467640999214,0.2214178210843286,0.4039176088418379,0.2538047200856266,0.0003958463804611,0.9116634079299862,0.9229321566909784,233,0.1719330840036833,0.1432481554697334,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
67045,2,0.1366950744890362,0.6298837036711994,0.1086487791329304,0.3665617198714902,0.0817991138274497,0.4612340788142994,0.2180439544246599,0.1280289079807043,0.3564857943791911,0.5114852702702837,0.9299583589120384,0.757448891190985,0.8596643065170911,0.8916757780461635,0.2645565595743853,0.3806421738903986,303,0.3670253733609468,0.5800163106934103,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
137509,2,0.5513305496923012,0.7408176579321153,0.3727770457892867,0.7288702930971633,0.6430935582189974,0.1223413799213328,0.3885334407561275,0.0401431760544538,0.4276903317221087,0.7840439829445484,0.7690146269693309,0.4461322583378296,0.3181977277051561,0.952233716273373,0.9874704270758076,0.5426453826127653,259,0.4042779153167721,0.469457446146198,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45198,6,0.6054003719533442,0.8364458962596129,0.2426943984557346,0.4271560411496743,0.6872384143378015,0.4418485695113245,0.3112680270638256,-0.0181109637458206,0.3797504030878698,0.7348591499546167,0.6764977872521845,0.214522047055902,0.4494573153685051,0.1281903226937164,0.625959402502042,0.8735618046385868,164,0.3127958932062934,0.3599835714236381,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
99521,3,0.7055026606631373,0.0547396359099369,0.5174655536537264,0.0248344074800143,0.3707021806146994,0.0471395736287327,0.7042170797522591,0.0599759592577209,0.7651969057254868,0.2507629323826149,0.7763472101371325,0.4462058029965908,0.3199632672068767,0.5350522040897415,0.7285539813868227,0.4622156284255395,186,0.217737549019144,0.7395673024294248,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
136471,2,0.680213370933668,0.7760489588693803,0.8433611288719896,0.0659809031162131,0.8757857809597044,0.5176228260134551,0.2602060505864364,-0.0234820011941915,0.8684196153544822,0.2631346468390723,0.199476781904102,0.5380545108177617,0.1189210521697209,0.1105964898601223,0.2829159565509402,0.6331285422442774,321,0.3381495289422925,0.1184871454224401,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
59475,14,0.2923333112833824,0.6137064818495768,0.4362671348044198,0.6486373691382886,0.8430143548449627,0.7957097190713888,0.5607503455874625,0.0030673148250999,0.357502400164458,0.7319018142586063,0.2565883629233962,0.461579374038348,0.6066473897718281,0.2830078572235935,0.2159688964570629,0.2470585173464179,486,0.0180031835357576,0.532790475483174,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
49403,7,0.3303110053968465,0.0695077965151932,0.4333420303683231,0.9648645994052996,0.1751665238997378,0.6762966747911504,0.4557704300579364,0.0114312461979648,0.1423470689623239,0.557168526535654,0.3176286358848849,0.2743242869784057,0.5876105373944719,0.6214925483124882,0.8580690517191213,0.238124203957351,186,0.7033500347600685,0.8543973265533442,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
33681,2,0.6815145354423379,0.5085779218687151,0.905350902327037,0.5518636358344989,0.9042663084858684,0.5091690095774005,0.8010575053355227,-0.0245124558963508,0.4941066199593469,0.7424164946267903,0.6050659135186692,0.1851021897210445,0.2949001434027767,0.3028525915512469,0.2751915889816094,0.5426485407037134,434,0.683959234530312,0.2017101556958321,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
121555,12,0.3494476407836283,0.0824580779839538,0.5761854125072724,0.5067578180237691,0.4408723714950775,0.8287587121491553,0.4280924878621658,-0.0145431588139938,0.9843285466744164,0.0013653648389524,0.6082200655812334,0.946952197900735,0.0313981690403712,0.3655501529070973,0.9175293867851292,0.6131879472044032,221,0.4502181122103332,0.2645412419294888,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
148884,13,0.212623189619313,0.7359472017232224,0.5661910873974069,0.3183252130562672,0.7237496526342934,0.227787974959193,0.8638760779315631,-0.0981717202582038,0.2036817650173744,0.0871381198619671,0.2086077271232118,0.2974862511031465,0.936746651643064,0.7461348872694423,0.366645599188203,0.6557763660952958,197,0.3229155838656835,0.6606717927717816,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
123122,6,0.3743361536967395,0.546501713897883,0.2619098918753894,0.2566906738660631,0.814097006967236,0.8307962849842787,0.000145767607253,-0.025730284059588,0.4520009380537655,0.8019700646254155,0.4367271730807147,0.7053696122492102,0.3555472392445712,0.5749831581460867,0.0091473709755771,0.7686390813692356,392,0.434093535902449,0.7725869583954947,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
145260,1,0.2720841575779776,0.9535735374122972,0.6077227478371263,0.0209849817562847,0.5051124210696899,0.2763634795881761,0.6048363552056498,0.018076343540002,0.2713868032945012,0.8511187907758864,0.690019888863465,0.3406943907861858,0.5387547447315959,0.5180447814872243,0.5921630127210482,0.9225791970944142,364,0.93652081598892,0.2833356013817729,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
135386,10,0.0883127212185778,0.1831353715717698,0.5759104674173964,0.2729548676404711,0.3991019393708157,0.3624863412007618,0.0098069935341639,-0.0567481574456598,0.9226788836351784,0.3434401782417849,0.3096192905601367,0.9696430251363968,0.14374873058473,0.3241735083162164,0.3536264111404361,0.2401438094366305,96,0.6035648488992342,0.3598980085367667,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
166701,10,0.8301389022766535,0.6060334525203784,0.3968514703418639,0.4491104408652524,0.9154513686150983,0.1284302016604924,0.7139343233434745,0.1013961442132503,0.5509173075665346,0.9583348589572812,0.0754770788848103,0.9882787662856064,0.2511680724760453,0.7041510290339094,0.9759735920291748,0.6194638918345077,321,0.7313573158180791,0.7399124828894812,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
123246,0,0.8531113891570363,0.2115821345704913,0.9906955658991804,0.1979497830489501,0.2308535529354232,0.1017547563622188,0.2349224018282083,0.0344092555321438,0.5787444590663742,0.3015694326214553,0.1973899790845937,0.8250963467402727,0.435252773263584,0.4239666181520101,0.3867168177145459,0.4431272430468768,213,0.2295167453112969,0.2853236651370333,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
125864,11,0.2197503001668794,0.6140649847273983,0.8818909649480867,0.0873479884814292,0.2569700777191445,0.93211151878558,0.3799812517731293,0.0984701670448706,0.0082612466301004,0.8902832401854704,0.1647356195409032,0.5814735316720694,0.5622443832160214,0.8988137752000585,0.314468414852238,0.089228078011308,455,0.094757972325228,0.6662475047064852,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38417,5,0.0647721995252017,0.7226497023608565,0.7495862900768155,0.7177278672546026,0.3616203140134371,0.1899782471849773,0.3804375142735038,-0.0679741419071521,0.6527797554521928,0.4217090849064403,0.6319427891263428,0.542067322959314,0.8540141676425832,0.6015987154373696,0.5663946633333844,0.4535583117716506,126,0.0831849347091168,0.1588347508057827,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
148888,7,0.7388274373511795,0.7223043293295386,0.5373455884130005,0.8946202690680671,0.8594657779705656,0.3332961550619476,0.8464224183598916,0.1051278144396553,0.3063524214080494,0.5618086584185589,0.0685489872228819,0.3289614035818836,0.2904132604709512,0.5383126005783078,0.7298876844380988,0.7906915699473681,236,0.4720188535785844,0.4113104594884124,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
104499,0,0.2115286258634137,0.8150739906826099,0.4620598018946302,0.9367720696870856,0.938788264213076,0.5291516989499332,0.1020927608929542,0.1395657317965341,0.5134163438191972,0.6432722693315884,0.8847495753462825,0.1220285606029668,0.8717807701837115,0.8031344925557866,0.96651659080022,0.0791214022774244,71,0.7166863379110326,0.6886772097232317,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
160908,12,0.3934354894368602,0.8535502279583167,0.1848973952231993,0.6179987284969893,0.2200677147548618,0.3478671326031285,0.6668969533502626,-0.0118865034908512,0.5310673828665976,0.1331082777066509,0.0843871386573954,0.0790611357560839,0.458443873302123,0.4854411790872321,0.0696148133801741,0.606218125678252,109,0.7741203825940546,0.459904556101958,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
57675,9,0.0641352522373832,0.077271726267177,0.3057374740146237,0.0527745825992818,0.8638701476312454,0.870133283378779,0.981256829194204,-0.0290118988831071,0.5922245267713527,0.0371114019600423,0.5979097383123252,0.4654475071396725,0.4326768682853378,0.2792883299979554,0.4195086195953885,0.4100714227150026,179,0.7204098069900097,0.0192373483585291,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
41332,11,0.2262695847584351,0.343267157072404,0.7739607998232102,0.7408626299617734,0.2582029594685693,0.9007147634467724,0.0223844291376102,0.0617078857092861,0.8235393905554421,0.4268002874401635,0.9295326351690808,0.9787887189992364,0.3964148710160702,0.1550970103674175,0.6636775946677083,0.6540657612791682,383,0.9127624876481704,0.406380357104514,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
49177,8,0.7929022783296358,0.6871225203598057,0.4537489539375514,0.1100953052618863,0.970641246749888,0.3259904573935206,0.965894198761816,0.0589785276356012,0.298934638579333,0.1603565234233197,0.0624229287054439,0.2468779114336625,0.8861781368259888,0.5618184647450789,0.0049688968402877,0.8213697032066304,165,0.0520024458921861,0.2883352908896741,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
160560,14,0.8043964469152018,0.4985862873912121,0.8822695165695014,0.6697481176878239,0.5974078919815823,0.0920276961667134,0.0184047289435396,-0.0718829902739463,0.2561613842038094,0.548933816478367,0.383104877158385,0.4109524131251247,0.2510171585259193,0.4248566008764517,0.4890328571131523,0.5416457228337164,46,0.8553394885648304,0.1012821828293594,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
87104,2,0.2070848248877104,0.1906759467547915,0.1479111363455287,0.7793658357478758,0.0070864674473823,0.210158234007177,0.8411494584590625,0.1316896961751963,0.7958088478426211,0.453641949579262,0.3279457929630529,0.6414195130842409,0.8573641721600311,0.3973760038220776,0.8065316997516476,0.3039543000081789,285,0.6606765956039722,0.0091380116486511,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
114335,2,0.3359138451066895,0.552709570166698,0.5083470960136365,0.7258647108264727,0.0341299040711778,0.4743929207350639,0.9612444196591092,0.0197640388427899,0.7187185706610951,0.1220976229014896,0.3442087738726571,0.351063823008423,0.0891034875891714,0.3494071897659518,0.0508716494718284,0.0901506704077713,44,0.1755201120026306,0.0455154015663558,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
144938,3,0.1342384190937435,0.4074356527661438,0.6469656840213087,0.9518838057611306,0.1474845308047084,0.2884810422337278,0.9930273822719168,0.0911041036726487,0.2256149378422838,0.6657850469450207,0.6003114654119204,0.003629750059712,0.9553280368375244,0.6716122158875801,0.3405468792833777,0.2887008318098691,447,0.6823807348376275,0.9492476577377408,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
110730,10,0.0741726302849223,0.3900382776543051,0.516848456307926,0.7381462844673897,0.1875731578187567,0.453472237531545,0.4591213409705521,-0.0101705809541076,0.0008363563755651,0.0204947887204838,0.2621030954620509,0.3962171347201488,0.5030157558474353,0.5189964368875862,0.4009183198856964,0.3646524440454672,336,0.5117595601375713,0.7498192076782529,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
166023,14,0.9921717144484096,0.8097537174356638,0.8892268915849871,0.6932097779818085,0.7676191228265966,0.7587034997208726,0.8669575062502106,-0.0346158395110561,0.6659363177566822,0.1263833066704847,0.0273229572846067,0.8046414374683287,0.9989052048916606,0.5372386573827483,0.7162847808443481,0.6412740189397398,363,0.3590412465342015,0.9397417129131408,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
58333,0,0.6555939512448392,0.4075983338321812,0.9895632818291398,0.2617431721831024,0.2227658764169499,0.4206384337756885,0.122339543029605,-0.0721820259785494,0.1571780269057372,0.7001642208446736,0.9622750364419148,0.9439599618845486,0.6079339401022203,0.3081248012599308,0.2957189699149942,0.3883519315795161,271,0.2479581591658644,0.114783896620158,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
